request_id,raw_text,normalized_text,english_gloss,language_type,intent,category,department,urgency,severity,locality,district,source_type,split
CDX_286,மின் இணைப்பு பிரச்சனை அடிக்கடி ஏற்படுகிறது,மின் இணைப்பு பிரச்சனை அடிக்கடி ஏற்படுகிறது,Frequent electricity connection issues,tamil,complaint,electricity,Electricity Department,medium,service_failure,urban_area,Chennai,synthetic_realistic,train
CDX_287,சாலை பராமரிப்பு நிறுத்தப்பட்டது மீண்டும் தொடங்க வேண்டும்,சாலை பராமரிப்பு நிறுத்தப்பட்டது மீண்டும் தொடங்க வேண்டும்,Road maintenance stopped,tamil,follow_up,roads,Roads Department,medium,service_delay,urban_area,Chennai,synthetic_realistic,train
CDX_288,தண்ணீர் குழாய் வெடிப்பு காரணமாக வீதி சேதம்,தண்ணீர் குழாய் வெடிப்பு காரணமாக வீதி சேதம்,Pipe burst causing road damage,tamil,complaint,water_supply,Water Supply Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,train
CDX_289,விளக்கு இரவில் மீண்டும் மீண்டும் அணைகிறது,விளக்கு இரவில் மீண்டும் மீண்டும் அணைகிறது,Street light keeps turning off,tamil,complaint,street_lighting,Electricity Department,medium,service_failure,urban_area,Chennai,synthetic_realistic,train
CDX_290,டிரெயினேஜ் அடைப்பு காரணமாக தண்ணீர் தேக்கம்,டிரெயினேஜ் அடைப்பு காரணமாக தண்ணீர் தேக்கம்,Water stagnation due to drain blockage,tamil,complaint,drainage,Drainage Department,high,public_hazard,urban_area,Chennai,synthetic,train
CDX_291,குப்பை சேகரிப்பு தாமதமாக வருகிறது தினமும்,குப்பை சேகரிப்பு தாமதமாக வருகிறது தினமும்,Garbage collection delayed daily,tamil,complaint,sanitation,Sanitation Department,medium,service_delay,urban_area,Chennai,synthetic,train
CDX_292,பஸ் தாமதம் காரணமாக வேலைக்கு தாமதம்,பஸ் தாமதம் காரணமாக வேலைக்கு தாமதம்,Bus delay affecting work,tamil,complaint,transport,Transport Department,medium,service_delay,urban_area,Chennai,synthetic_realistic,train
CDX_293,விண்ணப்ப நிலை மாற்றம் இல்லை நீண்ட நாள்,விண்ணப்ப நிலை மாற்றம் இல்லை நீண்ட நாள்,No change in application status,tamil,status_query,certificates,Revenue Department,medium,service_delay,urban_area,Chennai,synthetic_realistic,train
CDX_294,மின்சாரம் இல்லாததால் வணிகம் பாதிப்பு,மின்சாரம் இல்லாததால் வணிகம் பாதிப்பு,Business affected due to power cut,tamil,complaint,electricity,Electricity Department,high,service_failure,urban_area,Chennai,synthetic_realistic,train
CDX_295,சுகாதார பிரச்சனை அதிகரித்து வருகிறது இப்பகுதியில்,சுகாதார பிரச்சனை அதிகரித்து வருகிறது இப்பகுதியில்,Health issues increasing in area,tamil,complaint,public_health,Public Health Department,high,public_hazard,urban_area,Chennai,synthetic_realistic,train
CDX_296,குப்பை அகற்றல் மேம்பாடு தேவை உடனடியாக,குப்பை அகற்றல் மேம்பாடு தேவை உடனடியாக,Immediate sanitation improvement needed,tamil,escalation,sanitation,Sanitation Department,high,service_delay,urban_area,Chennai,synthetic_realistic,train
CDX_297,சாலை விபத்து அபாயம் அதிகமாக உள்ளது,சாலை விபத்து அபாயம் அதிகமாக உள்ளது,High road accident risk,tamil,complaint,roads,Roads Department,high,public_hazard,urban_area,Chennai,synthetic,train
CDX_298,தண்ணீர் விநியோகம் சீராக இல்லை இப்போது,தண்ணீர் விநியோகம் சீராக இல்லை இப்போது,Water supply irregular,tamil,complaint,water_supply,Water Supply Department,medium,service_failure,urban_area,Chennai,synthetic,train
CDX_299,விளக்கு பராமரிப்பு அவசரம் தேவை,விளக்கு பராமரிப்பு அவசரம் தேவை,Urgent street light maintenance,tamil,escalation,street_lighting,Electricity Department,high,service_delay,urban_area,Chennai,synthetic_realistic,train
CDX_300,இந்த பிரச்சனைக்கு உடனடி தீர்வு வழங்கவும்,இந்த பிரச்சனைக்கு உடனடி தீர்வு வழங்கவும்,Provide immediate solution,tamil,escalation,welfare,Welfare Department,high,service_delay,urban_area,Chennai,real,train
CDX_301,குப்பை இன்னும் எடுக்கப்படவில்லை எங்கள் பகுதியில்,குப்பை இன்னும் எடுக்கப்படவில்லை எங்கள் பகுதியில்,Garbage still not collected in our area,tamil,complaint,sanitation,Sanitation Department,high,service_delay,urban_area,Chennai,synthetic_realistic,train
CDX_302,சாலை குழிகள் காரணமாக பயணம் கடினம்,சாலை குழிகள் காரணமாக பயணம் கடினம்,Travel difficult due to potholes,tamil,complaint,roads,Roads Department,high,public_hazard,urban_area,Chennai,synthetic,train
